player_id,first_name,last_name,name,date_of_birth,position,foot,height_in_cm,contract_expiration_date,agent_name,country_of_birth,country_of_citizenship
517422,Simon,Baekgaard,Simon Baekgaard,1999-10-14,Midfield,right,179.0,2024-06-30,Nordic Sky,nan,Denmark
517469,Paris,Babis,Paris Babis,1999-07-17,Midfield,right,172.0,2023-06-30,nan,Greece,Greece
517518,nan,Arthur,Arthur,1999-06-17,Defender,right,190.0,,Fabio Mello Sports,Brazil,Brazil
517619,Mats,van Kins,Mats van Kins,1998-12-17,Midfield,left,182.0,,Wasserman,Netherlands,Netherlands
517669,nan,Allef,Allef,1994-11-04,Attack,right,174.0,2023-06-30,FGA,nan,Brazil
517699,Diogo,Sousa,Diogo Sousa,1993-08-08,Defender,right,176.0,2023-06-30,nan,Portugal,Portugal
517704,Frederico,Namora,Frederico Namora,1998-02-12,Defender,left,178.0,2025-06-30,Quinas,Portugal,Portugal
517705,Manuel,Namora,Manuel Namora,1998-02-12,Attack,left,180.0,2025-06-30,Quinas,Portugal,Portugal
517724,Alexander,Jensen,Alexander Jensen,2000-04-08,Goalkeeper,nan,188.0,,nan,nan,Denmark
517753,Óscar,Valentín,Óscar Valentín,1994-08-20,Midfield,right,177.0,2027-06-30,nan,Spain,Spain
517821,Nikolay,Sysuev,Nikolay Sysuev,1999-05-19,Goalkeeper,right,190.0,2026-06-30,nan,Russia,Russia
517842,Aihen,Muñoz,Aihen Muñoz,1997-08-16,Defender,left,175.0,2027-06-30,YOU FIRST,Spain,Spain
517845,Jérémy,Blasco,Jérémy Blasco,1999-02-12,Defender,nan,185.0,2024-06-30,NexSt11,France,France
517861,Vangelis,Plevrakis,Vangelis Plevrakis,1998-04-04,Midfield,nan,,,nan,nan,Greece
517862,Giannis,Panagiotou,Giannis Panagiotou,1997-03-28,Goalkeeper,nan,188.0,,nan,Greece,Greece
517894,Matheus,Cunha,Matheus Cunha,1999-05-27,Attack,right,183.0,2029-06-30,Bertolucci Sports,Brazil,Brazil
517967,Calvin,Haïdara,Calvin Haïdara,1999-06-11,Goalkeeper,right,185.0,,GCTM,France,France
518021,Jack,Hamilton,Jack Hamilton,2000-06-30,Attack,right,187.0,2026-05-31,nan,nan,nan
518073,Julien,Célestine,Julien Célestine,1997-07-24,Defender,left,191.0,,nan,France,France
518258,Aleksandr,Alekseev,Aleksandr Alekseev,2002-02-14,Goalkeeper,right,188.0,2023-06-30,nan,Russia,Russia
518260,Roman,Nogtev,Roman Nogtev,2002-03-28,Attack,right,181.0,2023-06-30,FM Sports Agency,nan,Russia
518261,Vadim,Karpov,Vadim Karpov,2002-07-14,Defender,right,191.0,2025-06-30,nan,Russia,Russia
518348,Kelechi,John,Kelechi John,1998-09-07,Defender,right,191.0,2024-06-30,Wonder Sports,nan,Nigeria
518358,Ruari,Fraser,Ruari Fraser,2001-04-12,Defender,nan,,2025-06-30,nan,Scotland,Scotland
518472,Willyan,Rocha,Willyan Rocha,1995-01-27,Defender,right,191.0,2027-06-30,nan,Brazil,Brazil
518505,Jamie,Leweling,Jamie Leweling,2001-02-26,Attack,both,185.0,2029-06-30,AGM,Germany,Germany
518587,Jake,Davidson,Jake Davidson,2000-10-06,Defender,nan,186.0,2023-05-31,MISM,Scotland,Scotland
518644,Largie,Ramazani,Largie Ramazani,2001-02-27,Attack,right,168.0,2028-06-30,Ramazani Mwanuke,Belgium,Belgium
518723,nan,Luizão,Luizão,1998-02-20,Midfield,right,184.0,2025-06-30,nan,Brazil,Brazil
518854,Valance,Nambishi,Valance Nambishi,1997-11-30,Midfield,both,182.0,2023-06-30,nan,nan,Zambia
518860,Madih,Talal,Madih Talal,1997-08-17,Midfield,right,178.0,2023-06-30,DB,France,France
518943,Ahmed Yasser,Rayan,Ahmed Yasser Rayan,1998-01-24,Attack,right,185.0,2026-06-30,Eleven 11,Egypt,Egypt
519035,Paul,Tschernuth,Paul Tschernuth,2002-01-20,Goalkeeper,left,186.0,2025-06-30,B360 Sports ,Austria,Austria
519175,Lorenzo,Bertini,Lorenzo Bertini,2001-08-17,Attack,right,,,nan,Italy,Italy
519184,Amar,Dedic,Amar Dedic,2002-08-18,Defender,right,180.0,,LIAN Sports Group,Austria,Bosnia-Herzegovina
519226,Jabez,Makanda,Jabez Makanda,2001-08-08,Midfield,right,186.0,2023-06-30,Family Sports UG,Angola,Angola
519414,Noel,Niemann,Noel Niemann,1999-11-14,Attack,right,171.0,2024-06-30,Match2gether,Germany,Germany
519514,Liel,Abada,Liel Abada,2001-10-03,Attack,right,172.0,2026-12-31,nan,Israel,Israel
519567,Vyacheslav,Bardybakhin,Vyacheslav Bardybakhin,2002-05-25,Defender,right,180.0,2027-06-30,prosm,Russia,Russia
519602,Vladyslav,Apostolyuk,Vladyslav Apostolyuk,1998-03-13,Attack,left,178.0,,nan,Ukraine,Ukraine
519651,Zakaria,Eddahchouri,Zakaria Eddahchouri,2000-05-11,Attack,right,187.0,,nan,Netherlands,Netherlands
519731,nan,Danilo,Danilo,1999-04-07,Attack,right,174.0,2028-05-31,Wasserman,Brazil,Brazil
519748,nan,Zé Ricardo,Zé Ricardo,1998-09-04,Defender,left,175.0,2024-06-30,Promoesport,Brazil,Brazil
519817,Nikolay,Bochko,Nikolay Bochko,1999-03-01,Defender,left,176.0,,nan,Russia,Russia
519825,Ilya,Vorotnikov,Ilya Vorotnikov,2001-02-11,Attack,right,168.0,2023-06-30,nan,Russia,Russia
519869,Mehdi,Loune,Mehdi Loune,2004-05-14,Midfield,nan,172.0,2025-06-30,Dirk Hebel,Germany,Germany
519993,Cammy,Logan,Cammy Logan,2002-01-28,Defender,right,176.0,2023-05-31,nan,Scotland,Scotland
519994,Edin,Lynch,Edin Lynch,2000-08-07,Defender,left,186.0,2023-05-31,nan,Scotland,Scotland
520013,Bálint,Szabó,Bálint Szabó,2001-01-18,Midfield,left,179.0,,nan,Hungary,Hungary
520054,Moïse,Sakava,Moïse Sakava,2000-12-26,Midfield,right,169.0,,nan,Cameroon,Cameroon
520056,Ilya,Kuptsov,Ilya Kuptsov,2002-01-25,Goalkeeper,both,198.0,2027-06-30,SA-Football Agency,Russia,Russia
520060,Sergey,Volkov,Sergey Volkov,2002-09-09,Defender,right,182.0,2028-06-30,ProTeam Management,Russia,Russia
520061,Dmitriy,Kratkov,Dmitriy Kratkov,2002-01-15,Midfield,right,175.0,2023-06-30,nan,nan,nan
520064,Tigran,Avanesyan,Tigran Avanesyan,2002-04-13,Midfield,right,184.0,2027-06-30,Emerald Promotion,Russia,Armenia
520067,Svyatoslav,Kozhedub,Svyatoslav Kozhedub,2002-05-22,Attack,left,173.0,2024-06-30,ProTeam Management,Kazakhstan,Russia
520073,Ruslan,Litvinov,Ruslan Litvinov,2001-08-18,Defender,right,184.0,2026-06-30,prosm,Russia,Russia
520074,Nikita,Bakalyuk,Nikita Bakalyuk,2001-04-03,Midfield,right,174.0,2023-06-30,Shpinev Vadim,Russia,Russia
520400,Vladyslav,Sharay,Vladyslav Sharay,1997-05-25,Attack,left,175.0,2026-06-30,nan,Ukraine,Ukraine
520405,Braian,Samudio,Braian Samudio,1995-12-23,Attack,right,181.0,2026-06-30,Hugo Gaona,Paraguay,Paraguay
520454,nan,Nino,Nino,1997-04-10,Defender,right,188.0,2028-06-30,Elenko Sports Ltda.,Brazil,Brazil
520456,nan,Wesley Dias,Wesley Dias,1995-06-22,Midfield,right,181.0,2023-11-30,VSR Assessoria,Brazil,Brazil
520461,Honoré,Kalala,Honoré Kalala,1998-04-03,Defender,nan,185.0,,in4 sports,Malawi,DR Congo
520462,nan,Rômulo,Rômulo,1996-01-10,Midfield,right,185.0,2023-11-30,nan,Brazil,Brazil
520463,nan,Brunão,Brunão,1997-02-24,Defender,right,188.0,2024-06-30,SoccerSoul,Brazil,Brazil
520468,nan,Iago,Iago,1997-03-23,Defender,left,181.0,2028-12-31,C.R,Brazil,Brazil
520469,nan,Junio,Junio,1997-02-27,Defender,right,182.0,,Un1que Football,Brazil,Brazil
520492,nan,Paulinho,Paulinho,1995-01-03,Defender,left,178.0,2026-06-30,LINK SPORTS,Brazil,Brazil
520517,Mihail,Ghecev,Mihail Ghecev,1997-11-05,Midfield,both,178.0,,Topway,Moldova,Moldova
520530,Fali,Candé,Fali Candé,1998-01-24,Defender,left,184.0,2025-06-30,Prodigy Players,Guinea-Bissau,Guinea-Bissau
520580,Scott,Glover,Scott Glover,2000-11-16,Defender,right,190.0,,nan,Scotland,Scotland
520581,Cammy,Breadner,Cammy Breadner,2000-10-13,Attack,left,181.0,2023-05-31,Beswicks Sports Ltd,Scotland,Scotland
520624,Bruno,Guimarães,Bruno Guimarães,1997-11-16,Midfield,right,182.0,2028-06-30,Bertolucci Sports,Brazil,Brazil
520651,Jensen,Weir,Jensen Weir,2002-01-31,Midfield,right,184.0,2026-06-30,CAA Stellar,England,England
520662,nan,Pepê,Pepê,1997-02-24,Attack,right,175.0,2027-06-30,ADRIANO SPORTS,Brazil,Brazil
520665,nan,Val Soares,Val Soares,1997-03-12,Midfield,right,176.0,2025-06-30,R13 Fussball,Brazil,Brazil
520732,Tobias,Arndal,Tobias Arndal,1997-09-01,Midfield,right,185.0,2023-06-30,nan,nan,Denmark
520757,José,Hualde,José Hualde,1998-04-28,Attack,right,169.0,2023-06-30,nan,Spain,Spain
520785,David,Wilson,David Wilson,2001-03-05,Goalkeeper,right,186.0,2023-05-31,nan,Scotland,Scotland
520787,nan,Ruan Teles,Ruan Teles,1997-10-23,Attack,left,172.0,,nan,nan,Brazil
520815,Ousseynou,Ba,Ousseynou Ba,1995-11-11,Defender,right,192.0,2027-06-30,Playeleven,Senegal,Senegal
520839,Younes,Achter,Younes Achter,1997-01-12,Midfield,right,,,nan,nan,Belgium
520840,José,Copete,José Copete,1999-10-10,Defender,left,190.0,2026-06-30,YOU FIRST,Spain,Spain
520857,Conor,Noß,Conor Noß,2001-01-01,Midfield,both,181.0,2024-06-30,B360 Sports,Germany,Ireland
520858,nan,Lipe Veloso,Lipe Veloso,1997-04-07,Midfield,left,179.0,,Unzueta Sports,Brazil,Brazil
520947,Santiago,Arzamendia,Santiago Arzamendia,1998-05-05,Defender,left,172.0,2024-06-30,nan,Argentina,Paraguay
520994,Lucas,Ventura,Lucas Ventura,1998-05-19,Midfield,right,180.0,2025-06-30,nan,Brazil,Brazil
521127,Ayoub,El Kaabi,Ayoub El Kaabi,1993-06-25,Attack,left,182.0,2026-06-30,nan,Morocco,Morocco
521225,Jakob,Kiilerich,Jakob Kiilerich,2000-05-10,Defender,left,190.0,,nan,nan,Denmark
521234,Maximiliano,Villa,Maximiliano Villa,1997-03-03,Defender,right,184.0,2024-12-31,nan,Uruguay,Uruguay
521323,Filippos,Selkos,Filippos Selkos,,Attack,both,186.0,2023-06-30,nan,Germany,Greece
521329,Carlos,Redruello,Carlos Redruello,1997-06-23,Defender,left,178.0,2023-06-30,nan,Spain,Spain
521407,Walid,Cheddira,Walid Cheddira,1998-01-22,Attack,right,187.0,2025-06-30,BDN,Italy,Morocco
521412,Tim-Justin,Dietrich,Tim-Justin Dietrich,2002-11-08,Defender,left,190.0,2025-06-30,G1,Germany,Germany
521433,Sander,Rau,Sander Rau,2000-03-01,Midfield,both,190.0,2023-06-30,RMB SPORTS,Netherlands,Netherlands
521455,Julio,Alonso,Julio Alonso,1998-12-14,Defender,left,170.0,2023-06-30,EMG Mundial,Spain,Spain
521462,José Manuel,Irizo,José Manuel Irizo,1998-01-29,Attack,right,181.0,2023-06-30,nan,Spain,Spain
521474,Brooklyn,Ezeh,Brooklyn Ezeh,2001-06-23,Defender,left,188.0,2024-06-30,M&M sportsManagement,Germany,Germany
521611,Denis,Kaykov,Denis Kaykov,1997-08-12,Defender,right,190.0,2023-06-30,nan,Russia,Russia
521634,Karol,Niemczycki,Karol Niemczycki,1999-07-05,Goalkeeper,left,190.0,2023-06-30,nan,Poland,Poland
521795,Ayub,Batsuev,Ayub Batsuev,1997-02-09,Midfield,left,169.0,2023-06-30,S.O.B Agency,Russia,Russia
521798,Vadim,Chukhlantsev,Vadim Chukhlantsev,1996-07-01,Midfield,left,174.0,,nan,Russia,Russia
521841,Andriy,Yakymiv,Andriy Yakymiv,1997-06-15,Defender,right,183.0,2025-06-30,nan,Ukraine,Ukraine
521842,Mykola,Pavlyuk,Mykola Pavlyuk,1995-10-22,Defender,left,173.0,,nan,Ukraine,Ukraine
521843,Igor,Nekhaev,Igor Nekhaev,1999-12-20,Attack,nan,188.0,,nan,Ukraine,Russia
521844,Kyrylo,Kostenko,Kyrylo Kostenko,1998-12-04,Midfield,right,170.0,,nan,Ukraine,Ukraine
521845,Glib,Grachov,Glib Grachov,1997-05-15,Defender,right,186.0,2023-12-31,FAMK Group ,Ukraine,Ukraine
521846,Bogdan,Mytsyk,Bogdan Mytsyk,1998-03-08,Defender,nan,186.0,,nan,Ukraine,Ukraine
521872,Mirlind,Daku,Mirlind Daku,1998-01-01,Attack,right,192.0,2026-06-30,nan,Yugoslavia (Republic),Albania
521919,Lion,Semic,Lion Semic,2003-09-13,Defender,both,169.0,2024-06-30,CAA Stellar,Germany,Germany
521956,Erdem,Canpolat,Erdem Canpolat,2001-04-13,Goalkeeper,right,194.0,2025-06-30,Wasserman,Germany,Türkiye
521964,Malick,Thiaw,Malick Thiaw,2001-08-08,Defender,right,194.0,2027-06-30,Unique Sports Group,Germany,Germany
521966,Joselpho,Barnes,Joselpho Barnes,2001-12-12,Attack,right,187.0,2025-06-30,CORESPORT,Germany,Ghana
521997,Vitaliy,Boyko,Vitaliy Boyko,1997-12-03,Midfield,left,183.0,2025-12-31,Ivan Ishchenko,Ukraine,Ukraine
522030,Ilya,Samoshnikov,Ilya Samoshnikov,1997-11-14,Defender,right,177.0,2027-05-31,nan,Russia,Russia
522058,Vasyl,Gakman,Vasyl Gakman,2000-05-16,Defender,right,175.0,2026-06-30,Prime One Management,Ukraine,Ukraine
522077,Georg,Strauch,Georg Strauch,2001-03-30,Midfield,right,177.0,2024-06-30,nan,Germany,Germany
522084,Marvin,Obuz,Marvin Obuz,2002-01-25,Attack,right,182.0,2023-06-30,Dirk Hebel,Germany,Germany
522091,nan,Renan Oliveira,Renan Oliveira,1997-05-08,Attack,left,186.0,2025-05-31,Unzueta Sports,Brazil,Brazil
522121,Yaroslav,Ivakin,Yaroslav Ivakin,1998-07-22,Attack,right,174.0,2023-06-30,nan,Russia,Russia
522131,Jaime,Alvarado,Jaime Alvarado,1999-07-26,Midfield,right,180.0,2025-12-31,The Special One,Colombia,Colombia
522142,Mikhail,Volkov,Mikhail Volkov,2003-04-10,Goalkeeper,right,185.0,2026-06-30,Pavel Andreev,Russia,Russia
522145,Daniil,Kuznetsov,Daniil Kuznetsov,2003-04-23,Attack,both,182.0,2026-12-31,InFootball,Russia,Russia
522190,nan,Davo,Davo,1994-12-18,Attack,nan,178.0,2026-06-30,nan,Spain,Spain
522223,Connor,Metcalfe,Connor Metcalfe,1999-11-05,Midfield,left,183.0,,The Pitch Management,Australia,Australia
522227,John,Robertson,John Robertson,2001-08-26,Attack,left,173.0,2023-05-31,DW football,Scotland,Scotland
522242,Luca,Denk,Luca Denk,2003-03-02,Defender,right,,2027-06-30,nan,Germany,Germany
522245,Lasse,Günther,Lasse Günther,2003-03-21,Defender,left,183.0,2023-06-30,11WINS,Germany,Germany
522248,Jamie,Lawrence,Jamie Lawrence,2002-11-10,Defender,right,201.0,2024-06-30,nan,Germany,Germany
522260,Nemanja,Nikolic,Nemanja Nikolic,2001-02-21,Defender,right,180.0,2025-06-30,Munever Kursumovic,Bosnia-Herzegovina,Bosnia-Herzegovina
522327,Roman,Gagun,Roman Gagun,1993-07-16,Defender,right,170.0,2025-06-30,Igor Shutov,Ukraine,Ukraine
522328,Vitaliy,Grusha,Vitaliy Grusha,1994-02-20,Midfield,right,178.0,2025-06-30,Talents & Friends ,Ukraine,Ukraine
522336,Artem,Mingazov,Artem Mingazov,1996-10-01,Midfield,right,177.0,2023-06-30,nan,Russia,Russia
522391,Robert,Kumadey,Robert Kumadey,1999-06-01,Midfield,left,175.0,,nan,nan,Ghana
522403,Raël,Nzeza,Raël Nzeza,1999-06-05,Defender,nan,,,nan,nan,France
522412,Boubacar,Hanne,Boubacar Hanne,1999-02-26,Attack,left,175.0,,Jorge Pires,Portugal,Portugal
522577,Bogdan,Orynchak,Bogdan Orynchak,1993-09-10,Attack,right,181.0,,ProStar,Ukraine,Ukraine
522669,Georgios,Manousakis,Georgios Manousakis,1998-04-10,Attack,both,180.0,2024-06-30,nan,Greece,Greece
522681,Ben Lhassine,Kone,Ben Lhassine Kone,2000-03-14,Midfield,left,172.0,2023-06-30,Gea World,Cote d'Ivoire,Cote d'Ivoire
522714,nan,Anderson Silva,Anderson Silva,1997-11-21,Attack,right,186.0,2025-05-31,MRP.POSITIONUMBER,Brazil,Brazil
522715,nan,João Caiado,João Caiado,1999-04-20,Midfield,right,178.0,2023-06-30,Jorge Pires,Portugal,Portugal
522784,Taty,Castellanos,Taty Castellanos,1998-10-03,Attack,right,178.0,2028-06-30,nan,Argentina,Argentina
522788,Timothé,Nkada,Timothé Nkada,1999-07-20,Attack,right,177.0,2024-12-31,nan,France,France
522791,Sambou,Sissoko,Sambou Sissoko,1999-04-27,Midfield,right,178.0,2025-06-30,BTFM,France,France
522831,Maksym,Mekhaniv,Maksym Mekhaniv,1996-09-22,Goalkeeper,right,184.0,2026-06-30,nan,Ukraine,Ukraine
522832,Taras,Moroz,Taras Moroz,1996-02-21,Midfield,right,182.0,2025-06-30,PHENOMEN Sports,Ukraine,Ukraine
522833,Andriy,Ponedelnik,Andriy Ponedelnik,1997-02-28,Defender,right,180.0,2025-06-30,PHENOMEN Sports,Ukraine,Ukraine
522850,Yohan,Bilingi,Yohan Bilingi,1999-02-01,Defender,right,182.0,,nan,France,France
522851,Ajdin,Hasic,Ajdin Hasic,2001-10-07,Attack,left,177.0,2025-06-30,SC SPORT,Bosnia-Herzegovina,Bosnia-Herzegovina
522954,Georgios,Moustakopoulos,Georgios Moustakopoulos,1998-08-13,Midfield,right,177.0,2024-06-30,nan,nan,nan
522993,Dominik,Janosek,Dominik Janosek,1998-06-13,Midfield,right,183.0,2025-06-30,nan,Czech Republic,Czech Republic
523046,Panagiotis,Paiteris,Panagiotis Paiteris,1997-07-14,Goalkeeper,nan,188.0,2023-06-30,nan,Greece,Greece
523200,Kristoffer,Larsen,Kristoffer Larsen,,Attack,nan,,,nan,nan,Denmark
523228,Kgaogelo,Sekgota,Kgaogelo Sekgota,1997-06-22,Attack,left,170.0,2024-06-30,CrossOva,South Africa,South Africa
523240,Vasilios,Soulis,Vasilios Soulis,1994-12-07,Goalkeeper,left,199.0,2025-06-30,nan,Greece,Greece
523315,Ilya,Shkurin,Ilya Shkurin,1999-08-17,Attack,right,188.0,2023-06-30,Intafa,Belarus,Belarus
523318,Anastasios,Douvikas,Anastasios Douvikas,1999-08-02,Attack,right,186.0,2029-06-30,nan,Greece,Greece
523363,nan,Kaio,Kaio,1995-09-18,Defender,right,186.0,2027-06-30,NG Soccer,Brazil,Brazil
523364,Daniel,dos Anjos,Daniel dos Anjos,1996-01-21,Attack,right,183.0,2024-06-30,YOU FIRST,Brazil,Brazil
523476,Thomas,Santos,Thomas Santos,1998-10-10,Midfield,both,178.0,2026-06-30,nan,nan,Denmark
523491,Valeriy,Sad,Valeriy Sad,1998-12-18,Midfield,right,178.0,2025-06-30,MSM Group,Ukraine,Ukraine
523529,Bruno,Morais,Bruno Morais,1998-04-08,Defender,right,186.0,2023-06-30,nan,Portugal,Portugal
523606,nan,Cleylton,Cleylton,1993-03-19,Defender,right,190.0,2023-11-30,nan,Brazil,Brazil
523850,nan,Gabrielzinho,Gabrielzinho,1996-03-29,Midfield,right,171.0,,JPF SPORTS,Brazil,Brazil
523903,Nazariy,Nych,Nazariy Nych,1999-02-19,Attack,left,184.0,2025-06-30,nan,Ukraine,Ukraine
523907,Danylo,Beskorovaynyi,Danylo Beskorovaynyi,1999-02-07,Defender,left,194.0,2027-06-30,PHENOMEN Sports,Ukraine,Ukraine
523913,Gabriel,Haider,Gabriel Haider,2002-06-18,Defender,nan,184.0,2024-06-30,ROGON,Austria,Austria
523947,Kevin,Custovic,Kevin Custovic,2000-02-03,Midfield,right,187.0,,IOG SPORTS,nan,Sweden
523965,Lirim,Qamili,Lirim Qamili,1998-06-04,Attack,left,191.0,2027-06-30,MBS SPORT,Denmark,North Macedonia
523968,Mario,del Campo,Mario del Campo,1999-01-31,Defender,left,183.0,,G.B SPORT,Spain,Spain
523972,Sergio,López,Sergio López,1999-04-08,Defender,right,179.0,2024-06-30,Footfeel ISM  ,Germany,Spain
523977,Miguel,Baeza,Miguel Baeza,2000-03-27,Midfield,left,177.0,2025-06-30,MRH Football Agency,Spain,Spain
523998,Pedro,Ruiz,Pedro Ruiz,2000-03-30,Attack,left,198.0,2024-06-30,LEADERBROCK,Spain,Spain
524000,Dani,Vivian,Dani Vivian,1999-07-05,Defender,right,184.0,2032-06-30,Acción Sport,Spain,Spain
524010,Oier,Zarraga,Oier Zarraga,1999-01-04,Midfield,right,175.0,2027-06-30,nan,Spain,Spain
524021,Roman,Zhmurko,Roman Zhmurko,1997-07-27,Goalkeeper,right,193.0,,nan,Ukraine,Ukraine
524031,Oleksandr,Belyaev,Oleksandr Belyaev,1999-10-04,Midfield,right,174.0,2026-06-30,GG11 ,Ukraine,Ukraine
524033,Thijs,van Leeuwen,Thijs van Leeuwen,2001-07-15,Midfield,right,175.0,2024-06-30,ESA & GFM,Netherlands,Netherlands
524043,Jesse,Bosch,Jesse Bosch,2000-02-01,Midfield,right,176.0,2027-06-30,nan,Netherlands,Netherlands
524081,Nicolai,Vallys,Nicolai Vallys,1996-09-04,Midfield,right,189.0,2026-06-30,Beckster Int.,nan,Denmark
524131,Tom,Grivosti,Tom Grivosti,1999-06-15,Defender,left,185.0,2023-11-30,FullNinety,England,England
524136,Ilya,Tymoshenko,Ilya Tymoshenko,1999-03-07,Midfield,nan,190.0,,nan,Ukraine,Ukraine
524181,Vladislav,Lazarev,Vladislav Lazarev,2001-11-13,Midfield,right,182.0,2025-06-30,nan,Russia,Russia
524195,Dogan,Gölpek,Dogan Gölpek,1994-11-27,Attack,nan,190.0,2023-06-30,MSG,Netherlands,Netherlands
524207,Spyros,Glynos,Spyros Glynos,1997-12-02,Attack,right,168.0,2023-06-30,nan,Greece,Greece
524210,Sean,McLoughlin,Sean McLoughlin,1996-11-13,Defender,left,191.0,2026-06-30,FFP,Ireland,Ireland
524285,Luca,Netz,Luca Netz,2003-05-15,Defender,left,184.0,2026-06-30,11WINS,Germany,Germany
524290,Fisnik,Asllani,Fisnik Asllani,2002-08-08,Attack,both,188.0,2026-06-30,ROGON,nan,nan
524299,Yevgeniy,Mogil,Yevgeniy Mogil,1999-01-11,Attack,right,194.0,,nan,Ukraine,Ukraine
524315,Hidemasa,Morita,Hidemasa Morita,1995-05-10,Midfield,right,177.0,2026-06-30,CAA Base Ltd,Japan,Japan
524318,Sami,Ben Amar,Sami Ben Amar,1998-03-02,Attack,right,184.0,2024-06-30,USM GROUP ,France,Morocco
524356,Amine,Talal,Amine Talal,1996-06-05,Midfield,left,177.0,2026-06-30,FW SPORTS CONSEILS,Morocco,Morocco
524393,Marco,Meneghetti,Marco Meneghetti,2001-06-01,Goalkeeper,right,191.0,2023-06-30,nan,Italy,Italy
524403,Fernando,Costanza,Fernando Costanza,1998-11-29,Midfield,both,182.0,2028-06-30,nan,Brazil,Brazil
524428,Nicolas,Galazzi,Nicolas Galazzi,2000-12-18,Attack,left,182.0,,Gea World,Italy,Italy
524481,nan,Roger Ibañez,Roger Ibañez,1998-11-23,Defender,right,186.0,2025-06-30,Bertolucci Sports,Brazil,Brazil
524537,Jack,Iredale,Jack Iredale,1996-05-02,Defender,left,184.0,2026-05-31,nan,Scotland,Australia
524572,nan,Paulo Vitor,Paulo Vitor,1999-06-24,Attack,right,170.0,2025-12-31,Promanager,Brazil,Brazil
524590,nan,Júnior Brumado,Júnior Brumado,1999-05-15,Attack,right,190.0,2025-06-30,Bertolucci Sports,Brazil,Brazil
524610,Thomas,Candeloro,Thomas Candeloro,2000-05-29,Goalkeeper,nan,195.0,,nan,Switzerland,Switzerland
524677,Harouna,Sy,Harouna Sy,1996-03-30,Defender,left,170.0,,Sport Striker,France,France
524687,Saïd,Bakari,Saïd Bakari,1994-09-22,Defender,right,178.0,2025-06-30,nan,France,Comoros
524779,Mikhail,Chernomyrdin,Mikhail Chernomyrdin,1999-03-04,Attack,right,175.0,2023-06-30,nan,Russia,Russia
524791,Artur,Galoyan,Artur Galoyan,1999-06-25,Midfield,right,176.0,2025-06-30,Glory Group Ltd.,Russia,Armenia
524826,Artem,Arkhipov,Artem Arkhipov,1996-12-15,Attack,right,187.0,2023-06-30,nan,Russia,Russia
524839,Andrey,Danilov,Andrey Danilov,1991-09-19,Goalkeeper,right,187.0,2024-06-30,nan,UdSSR,Russia
524860,Mickaël,Biron,Mickaël Biron,1997-08-26,Attack,right,170.0,2025-06-30,Hagen,Martinique,Martinique
524923,Mohammad Reza,Azadi,Mohammad Reza Azadi,1999-12-07,Attack,right,188.0,2023-06-30,Arvand Sport,Iran,Iran
524925,Modibo,Sagnan,Modibo Sagnan,1999-04-14,Defender,left,187.0,2028-06-30,nan,France,Mali
524929,Kévin,Zohi,Kévin Zohi,1996-12-19,Attack,right,180.0,2024-06-30,JFK Elite Management,Cote d'Ivoire,Mali
524937,Álex,Domínguez,Álex Domínguez,1998-07-30,Goalkeeper,left,187.0,2027-06-30,Wasserman,Spain,Spain
524941,Imran,Alsultanov,Imran Alsultanov,1999-01-23,Defender,right,185.0,,nan,Russia,Russia
524964,Orest,Lebedenko,Orest Lebedenko,1998-09-23,Defender,left,176.0,2025-06-30,Emartsoccer,Ukraine,Ukraine
524965,Andriy,Busko,Andriy Busko,1997-05-20,Defender,right,177.0,,Trident Consulting,Ukraine,Ukraine
524966,Dmytro,Kopytov,Dmytro Kopytov,1998-05-29,Midfield,right,176.0,,nan,Ukraine,Ukraine
524986,Franklin,Wadja,Franklin Wadja,1995-05-01,Midfield,right,185.0,2024-06-30,Soccermax,Cameroon,France
524988,Yohan,Roche,Yohan Roche,1997-07-07,Defender,right,188.0,,One Team Football ,France,Benin
524989,Moussa,Bana,Moussa Bana,1997-10-01,Defender,left,178.0,,GN Sports,Cameroon,Cameroon
525131,Yacine,Bourhane,Yacine Bourhane,1998-09-30,Midfield,left,190.0,2024-12-31,nan,France,Comoros
